City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
250,chumphon,16.3684,104.0549,23.379999999999995,99,100,1.43,TH,1694985359
251,oyama,36.3147,139.8001,27.460000000000036,83,3,0.97,JP,1694985360
252,margate,51.3878,1.382,20.230000000000018,94,95,1.34,GB,1694985361
253,shinyanga,-3.6562,33.4271,26.939999999999998,42,67,3.1,TZ,1694985361
254,kaiapoi,-43.3832,172.6522,16.189999999999998,31,1,4.12,NZ,1694985362
255,waddan,29.1614,16.1413,25.590000000000032,48,0,6.58,LY,1694985363
256,zafarabad,34.062,47.9178,16.670000000000016,18,0,0.86,IR,1694985363
257,calvinia,-31.4694,19.7772,10.900000000000034,51,0,0.34,ZA,1694985364
258,broome,-17.9567,122.224,23.939999999999998,94,75,3.6,AU,1694985365
259,lazaro cardenas,20.225,-97.5931,32.18000000000001,68,31,2.21,MX,1694985366
260,aiquile,-18.2002,-65.1806,24.670000000000016,32,35,7.17,BO,1694985366
261,khovd,48.0006,91.6452,7.960000000000036,77,99,2.53,MN,1694985367
262,nanao,37.0521,136.9465,26.110000000000014,92,4,2.74,JP,1694985368
263,anadyr,64.7317,177.5061,3.930000000000007,93,40,2.0,RU,1694985369
264,yaren,-0.5471,166.9164,29.0,71,88,7.64,NR,1694985370
265,necochea,-38.5545,-58.7393,9.620000000000005,68,100,2.21,AR,1694985370
266,paka,4.6369,103.436,23.960000000000036,100,93,0.0,MY,1694985371
267,kirakira,-10.4569,161.9202,27.420000000000016,81,100,4.15,SB,1694985372
268,port augusta,-32.4909,137.764,17.400000000000034,22,4,2.92,AU,1694985373
269,parkes,-33.1368,148.1755,16.460000000000036,37,0,3.55,AU,1694985373
270,savanna-la-mar,18.2194,-78.1327,28.970000000000027,67,59,1.19,JM,1694985374
271,nagqu,31.4786,92.0498,1.9300000000000068,96,97,1.78,CN,1694985375
272,hasaki,35.753,140.8201,25.220000000000027,87,2,6.53,JP,1694985375
273,haradok,55.4614,29.9873,11.590000000000032,83,43,2.23,BY,1694985376
274,pitimbu,-7.4728,-34.8112,24.200000000000045,82,6,6.06,BR,1694985377
275,pimentel,39.4855,9.0655,27.850000000000023,89,0,1.03,IT,1694985378
276,nouadhibou,20.9127,-17.0503,22.960000000000036,78,1,5.66,MR,1694985378
277,lorengau,-2.033,147.2789,26.850000000000023,76,91,5.59,PG,1694985379
278,shuya,56.8558,41.3838,9.03000000000003,73,98,3.16,RU,1694985380
279,megarine,33.193,6.0932,32.08000000000004,23,0,2.06,DZ,1694985381
280,sangamner,19.5663,74.2113,22.060000000000002,90,85,2.1,IN,1694985381
281,pavlodar,52.2858,76.9455,10.939999999999998,87,0,0.0,KZ,1694985382
282,mayya,61.7422,130.2812,0.6200000000000045,72,100,2.01,RU,1694985383
283,alofi,-19.0534,-169.9192,26.28000000000003,65,96,8.75,NU,1694985383
284,castillos,-34.2003,-53.8608,15.379999999999995,96,75,3.58,UY,1694985384
285,khilok,51.3628,110.458,7.100000000000023,96,84,1.23,RU,1694985385
286,pacific grove,36.6211,-121.9178,24.720000000000027,73,0,2.57,US,1694985386
287,karratha,-20.737,116.8479,23.129999999999995,47,80,4.41,AU,1694985386
288,corabia,43.7748,24.5015,20.30000000000001,59,42,3.01,RO,1694985387
289,baotou,40.655,109.8344,15.640000000000043,28,0,2.39,CN,1694985388
290,ginir,7.1384,40.7117,17.960000000000036,66,89,4.02,ET,1694985389
291,huatabampo,26.8248,-109.642,38.52000000000004,37,0,5.45,MX,1694985389
292,vranje,42.5558,21.8977,16.74000000000001,83,23,1.48,RS,1694985390
293,puerto lempira,15.2656,-83.7741,32.04000000000002,66,40,4.12,HN,1694985391
294,monte aprazivel,-20.7626,-49.7088,28.460000000000036,54,97,4.96,BR,1694985391
295,zalesovo,53.9934,84.7466,13.640000000000043,78,100,1.05,RU,1694985392
296,hami,42.8174,93.5142,17.33000000000004,27,100,5.01,CN,1694985393
297,kushiro,42.985,144.382,20.090000000000032,99,98,6.33,JP,1694985394
298,pisco,-13.71,-76.203,21.939999999999998,68,0,9.77,PE,1694985395
299,bodaybo,57.85,114.204,8.939999999999998,85,99,1.03,RU,1694985395
300,takoradi,4.8874,-1.7519,24.28000000000003,91,100,2.97,GH,1694985396
301,banganapalle,15.3206,78.225,27.310000000000002,65,66,5.52,IN,1694985397
302,kavieng,-2.5735,150.7952,26.83000000000004,75,67,6.58,PG,1694985397
303,kodiak,57.79,-152.4072,11.730000000000018,47,0,14.4,US,1694985398
304,kem',64.9551,34.5697,7.990000000000009,91,100,9.92,RU,1694985399
305,touros,-5.1999,-35.4595,25.310000000000002,78,8,7.52,BR,1694985400
306,cidreira,-30.1657,-50.2183,20.32000000000005,76,0,4.69,BR,1694985401
307,nova sintra,14.8711,-24.6956,22.82000000000005,74,21,5.2,CV,1694985402
308,dunedin,-45.8741,170.5036,9.010000000000048,74,92,10.26,NZ,1694985402
309,gaur,49.4939,0.108,20.510000000000048,77,100,5.14,FR,1694985403
310,mersing,2.4299,103.8355,22.930000000000007,100,40,2.57,MY,1694985404
311,neyriz,29.1973,54.3268,24.670000000000016,19,18,1.96,IR,1694985404
312,veles,41.7189,21.7706,20.390000000000043,60,75,1.26,MK,1694985405
313,somerset east,-32.7183,25.5889,8.470000000000027,65,0,1.91,ZA,1694985406
314,blagoveshchenka,52.8306,79.8706,13.920000000000016,74,98,1.31,RU,1694985407
315,bac lieu,9.2825,105.7261,26.30000000000001,84,93,2.29,VN,1694985407
316,stephenville,32.2192,-98.2131,33.129999999999995,29,0,1.54,US,1694985408
317,chistopol',55.3715,50.6367,11.730000000000018,76,4,1.99,RU,1694985409
318,mstera,56.3744,41.938,9.28000000000003,72,95,2.68,RU,1694985409
319,goiania,-16.6809,-49.2533,22.83000000000004,73,100,3.6,BR,1694985410
320,cidade velha,-1.4619,-48.5028,31.04000000000002,66,40,3.6,BR,1694985411
321,santa rosalia,26.6817,-105.4567,26.189999999999998,40,69,6.35,MX,1694985412
322,san bernardo del viento,9.3532,-75.9537,28.439999999999998,82,100,3.29,CO,1694985412
323,korla,41.7239,86.1735,17.390000000000043,38,50,4.54,CN,1694985413
324,liaoyuan,42.8864,125.1375,16.0,90,69,3.03,CN,1694985414
325,melegnano,45.3588,9.324,23.620000000000005,80,75,1.54,IT,1694985415
326,nuuk,64.175,-51.7355,4.400000000000034,60,41,3.6,GL,1694985415
327,saint-philippe,45.3584,-73.479,23.879999999999995,59,0,4.12,CA,1694985416
328,howrah,22.5736,88.3251,28.970000000000027,89,40,2.06,IN,1694985417
329,timbuktu,16.7719,-3.0087,37.450000000000045,24,50,4.33,ML,1694985418
330,banda aceh,5.5528,95.3193,25.930000000000007,81,45,1.51,ID,1694985418
331,san miguel,28.0992,-16.6168,21.590000000000032,64,40,9.26,ES,1694985419
